user_id,username,frequency,avg_message_length,total_messages,url_ratio,repetition_ratio,time_in_channel,suspicious_links,generic_name,username_length,has_numbers,has_underscore,numeric_ratio,uppercase_ratio,special_char_count,is_bot
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
31953071,nutryales,0.0136986301369863,24.0,1,0.0,1.0,73,0,0,9,0,0,0.0,0.0,0,0
24877988,KanyeWest_Oficial,0.004975124378109453,18.0,1,0.0,1.0,201,0,0,17,0,1,0.0,0.17647058823529413,1,0
70525340,huevopodrido,0.09565217391304348,9.727272727272727,11,0.0,3.6666666666666665,115,0,0,12,0,0,0.0,0.0,0,0
39421337,abrah_amm,0.008130081300813009,23.0,1,0.0,1.0,123,0,0,9,0,1,0.0,0.0,1,0
41581865,maartinnn23,0.010526315789473684,45.0,1,0.0,1.0,95,0,0,11,1,0,0.18181818181818182,0.0,0,0
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
33627214,Alberporro,0.006211180124223602,18.0,1,0.0,1.0,161,0,0,10,0,0,0.0,0.1,0,0
23282491,PapuLucca,11.857142857142858,5.542168674698795,83,0.0,11.857142857142858,7,0,0,9,0,0,0.0,0.2222222222222222,0,0
31859611,N4tse,0.0049504950495049506,39.0,1,0.0,1.0,202,0,0,5,1,0,0.2,0.2,0,0
5041468,JeffLR,0.009009009009009009,26.0,1,0.0,1.0,111,0,0,6,0,0,0.0,0.5,0,0
29474834,rrommanntwm,0.031746031746031744,56.0,2,0.0,2.0,63,0,0,11,0,0,0.0,0.0,0,0
55359226,erictenhag,0.05303030303030303,83.42857142857143,7,0.0,1.1666666666666667,132,0,0,10,0,0,0.0,0.0,0,0
45574986,paradelism0,0.004629629629629629,22.0,1,0.0,1.0,216,0,0,11,1,0,0.09090909090909091,0.0,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
35249871,vlone_farrier,0.0056179775280898875,25.0,1,0.0,1.0,178,0,0,13,0,1,0.0,0.0,1,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
49861084,Benjaquispe,0.014814814814814815,21.5,2,0.0,1.0,135,0,0,11,0,0,0.0,0.09090909090909091,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
31376268,Aleo07,0.0375,18.0,3,0.0,1.5,80,0,0,6,1,0,0.3333333333333333,0.16666666666666666,0,0
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
51234950,Gelyd,0.030303030303030304,8.0,2,0.0,2.0,66,0,0,5,0,0,0.0,0.2,0,0
59877340,ErickMGarp,0.009009009009009009,6.0,1,0.0,1.0,111,0,0,10,0,0,0.0,0.3,0,0
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
43926454,Chino1124,0.017777777777777778,9.75,4,0.0,1.0,225,0,0,9,1,0,0.4444444444444444,0.1111111111111111,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
28875857,Kokyx,0.03296703296703297,17.0,3,0.0,1.0,91,0,0,5,0,0,0.0,0.2,0,0
51037686,thiagojaja3,0.09900990099009901,20.1,10,0.0,5.0,101,0,0,11,1,0,0.09090909090909091,0.0,0,0
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
32028544,LuciaLien,0.09467455621301775,14.5625,16,0.0,1.1428571428571428,169,0,0,9,0,0,0.0,0.2222222222222222,0,0
35405475,Fortisu,0.05405405405405406,17.0,2,0.0,1.0,37,0,0,7,0,0,0.0,0.14285714285714285,0,0
22530425,Orlando_v,0.00558659217877095,18.0,1,0.0,1.0,179,0,0,9,0,1,0.0,0.1111111111111111,1,0
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
50332666,santtii7,0.008849557522123894,18.0,2,0.0,2.0,226,0,0,8,1,0,0.125,0.0,0,0
68394613,razumikhin,0.005917159763313609,19.0,1,0.0,1.0,169,0,0,10,0,0,0.0,0.0,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
17712657,javinforma,0.005235602094240838,23.0,1,0.0,1.0,191,0,0,10,0,0,0.0,0.0,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
42273502,CrisBen14,0.007194244604316547,14.0,1,0.0,1.0,139,0,0,9,1,0,0.2222222222222222,0.2222222222222222,0,0
42689380,SebsAlan7,0.013333333333333334,18.0,1,0.0,1.0,75,0,0,9,1,0,0.1111111111111111,0.2222222222222222,0,0
82093067,guadbin,0.038461538461538464,27.666666666666668,3,0.0,1.0,78,0,0,7,0,0,0.0,0.0,0,0
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
37078550,diegoinoue,0.011904761904761904,18.0,1,0.0,1.0,84,0,0,10,0,0,0.0,0.0,0,0
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
77441287,GEOO2402,0.024390243902439025,22.0,1,0.0,1.0,41,0,0,8,1,0,0.5,0.5,0,0
64407358,roben333,0.16037735849056603,21.294117647058822,17,0.0,8.5,106,0,0,8,1,0,0.375,0.0,0,0
49855948,oDIAN,0.02127659574468085,19.75,4,0.0,2.0,188,0,0,5,0,0,0.0,0.8,0,0
35812120,6ame8oy,0.011363636363636364,34.0,1,0.0,1.0,88,0,0,7,1,0,0.2857142857142857,0.0,0,0
79354810,aravirSh,0.025423728813559324,37.333333333333336,3,0.0,1.0,118,0,0,8,0,0,0.0,0.125,0,0
54735153,render_julian,0.22142857142857142,11.838709677419354,31,0.0,10.333333333333334,140,0,0,13,0,1,0.0,0.0,1,0
32102088,PedTacRiv19,0.019417475728155338,29.0,4,0.0,1.0,206,0,0,11,1,0,0.18181818181818182,0.2727272727272727,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
80059265,monocra,0.06666666666666667,27.0,1,0.0,1.0,15,0,0,7,0,0,0.0,0.0,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
829045,Blon_77,0.009708737864077669,22.0,1,0.0,1.0,103,0,0,7,1,1,0.2857142857142857,0.14285714285714285,1,0
11438489,Keynell_272,0.01818181818181818,18.0,1,0.0,1.0,55,0,0,11,1,1,0.2727272727272727,0.09090909090909091,1,0
52470935,NelsonF10,0.25,93.63636363636364,11,0.0,2.75,44,0,0,9,1,0,0.2222222222222222,0.2222222222222222,0,0
3577812,C3BOLLA,0.024793388429752067,38.0,3,0.6666666666666666,1.5,121,0,0,7,1,0,0.14285714285714285,0.8571428571428571,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
79555576,FedFos22,0.25,18.0,4,0.0,4.0,16,0,0,8,1,0,0.25,0.25,0,0
4942087,MatiSrv,0.0136986301369863,14.0,1,0.0,1.0,73,0,0,7,0,0,0.0,0.2857142857142857,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
10080809,ZERAGON4,0.075,6.0,3,0.0,1.5,40,0,0,8,1,0,0.125,0.875,0,0
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
31935420,JamesCB5,0.02,25.0,1,0.0,1.0,50,0,0,8,1,0,0.125,0.375,0,0
80646525,BAYO_SOSUNSHOW,0.022222222222222223,18.0,3,0.0,3.0,135,0,0,14,0,1,0.0,0.9285714285714286,1,0
43237506,Anaii0,0.008888888888888889,19.0,2,0.0,1.0,225,0,0,6,1,0,0.16666666666666666,0.16666666666666666,0,0
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
11413337,Noiiisy,0.006756756756756757,18.0,1,0.0,1.0,148,0,0,7,0,0,0.0,0.14285714285714285,0,0
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
50084669,Zekkenzi27,0.0136986301369863,21.5,2,0.0,1.0,146,0,0,10,1,0,0.2,0.1,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
31875213,dani_121212,0.00847457627118644,20.0,2,0.0,2.0,236,0,0,11,1,1,0.5454545454545454,0.0,1,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
31836154,fflorsita,0.012987012987012988,18.0,1,0.0,1.0,77,0,0,9,0,0,0.0,0.0,0,0
32164155,1yoelpixula,0.00425531914893617,25.0,1,0.0,1.0,235,0,0,11,1,0,0.09090909090909091,0.0,0,0
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
29426565,deat22,0.01935483870967742,14.0,3,0.0,1.0,155,0,0,6,1,0,0.3333333333333333,0.0,0,0
28015543,Dany_Jr,0.016574585635359115,18.0,3,0.0,3.0,181,0,0,7,0,1,0.0,0.2857142857142857,1,0
53380644,elRube69,0.0043859649122807015,3.0,1,0.0,1.0,228,0,0,8,1,0,0.25,0.125,0,0
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
3559150,LaurecFPS,0.03508771929824561,28.25,4,0.0,1.0,114,0,0,9,0,0,0.0,0.4444444444444444,0,0
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
33955641,diegooo_2006,0.1282051282051282,18.0,10,0.0,10.0,78,0,0,12,1,1,0.3333333333333333,0.0,1,0
65844122,Iker_j24,0.024630541871921183,17.2,5,0.0,2.5,203,0,0,8,1,1,0.25,0.125,1,0
31188789,bryant388,0.00423728813559322,28.0,1,0.0,1.0,236,0,0,9,1,0,0.3333333333333333,0.0,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
69540778,lune3e,0.14285714285714285,18.833333333333332,6,0.0,1.0,42,0,0,6,1,0,0.16666666666666666,0.0,0,0
35744759,Yasho7,0.011363636363636364,25.0,1,0.0,1.0,88,0,0,6,1,0,0.16666666666666666,0.16666666666666666,0,0
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
33127578,Albertoc26,0.01639344262295082,114.66666666666667,3,0.0,1.0,183,0,0,10,1,0,0.2,0.1,0,0
34300470,yourenxo,0.08064516129032258,16.8,10,0.0,2.5,124,0,0,8,0,0,0.0,0.0,0,0
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
73575185,eric_2107,0.25806451612903225,19.475,40,0.0,13.333333333333334,155,0,0,9,1,1,0.4444444444444444,0.0,1,0
79334917,NICOLAS_127,0.035398230088495575,18.0,4,0.0,4.0,113,0,0,11,1,1,0.2727272727272727,0.6363636363636364,1,0
29515032,santidemi,0.03773584905660377,23.0,2,0.0,1.0,53,0,0,9,0,0,0.0,0.0,0,0
22283208,naxoslll,0.0044444444444444444,210.0,1,0.0,1.0,225,0,0,8,0,0,0.0,0.0,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
49416092,lautaro_187,0.07017543859649122,32.75,4,0.0,1.0,57,0,0,11,1,1,0.2727272727272727,0.0,1,0
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
52556355,RenatalvsMatiasRecalt,0.2087912087912088,76.15789473684211,19,0.7368421052631579,1.1176470588235294,91,0,0,21,0,0,0.0,0.14285714285714285,0,1
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
32258636,Diexgo09,0.01818181818181818,18.0,1,0.0,1.0,55,0,0,8,1,0,0.25,0.125,0,0
79657247,Ferxxo2747,0.012195121951219513,13.0,1,0.0,1.0,82,0,0,10,1,0,0.4,0.1,0,0
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
8328919,Bliber,0.013071895424836602,25.5,2,0.0,1.0,153,0,0,6,0,0,0.0,0.16666666666666666,0,0
80938113,flowerscr23,0.4838709677419355,29.133333333333333,15,0.0,5.0,31,0,0,11,1,0,0.18181818181818182,0.0,0,0
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
31457436,xDeeCk,0.5294117647058824,14.0,9,0.0,1.8,17,0,0,6,0,0,0.0,0.3333333333333333,0,0
20920858,oRlandoJL,0.06944444444444445,17.0,5,0.0,2.5,72,0,0,9,0,0,0.0,0.3333333333333333,0,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
60337908,12fran_12,0.013888888888888888,10.666666666666666,3,0.0,1.0,216,0,0,9,1,1,0.4444444444444444,0.0,1,0
77623270,obedd21,0.017341040462427744,21.0,3,0.0,1.0,173,0,0,7,1,0,0.2857142857142857,0.0,0,0
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
42161560,Fr4nzo98,0.020100502512562814,131.0,4,0.0,1.0,199,0,0,8,1,0,0.375,0.125,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
32591911,kimmichcarp,0.01694915254237288,19.666666666666668,3,0.0,1.0,177,0,0,11,0,0,0.0,0.0,0,0
35973170,agusd0,0.04,32.0,1,0.0,1.0,25,0,0,6,1,0,0.16666666666666666,0.0,0,0
80615972,JoseRamos84,0.004405286343612335,23.0,1,0.0,1.0,227,0,0,11,1,0,0.18181818181818182,0.18181818181818182,0,0
56925388,JuANd3245,0.011560693641618497,25.0,2,0.0,2.0,173,0,0,9,1,0,0.4444444444444444,0.3333333333333333,0,0
613840,IvanCARP18,0.00980392156862745,18.0,1,0.0,1.0,102,0,0,10,1,0,0.2,0.5,0,0
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
65755904,Tinchooo_51,0.10112359550561797,14.777777777777779,9,0.0,1.5,89,0,0,11,1,1,0.18181818181818182,0.09090909090909091,1,0
6861419,Naachobi,0.007874015748031496,18.0,1,0.0,1.0,127,0,0,8,0,0,0.0,0.125,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
60003482,Optimal64,0.006993006993006993,7.0,1,0.0,1.0,143,0,0,9,1,0,0.2222222222222222,0.1111111111111111,0,0
36745665,Cuggi_Spurss,0.6764705882352942,26.217391304347824,23,0.0,1.6428571428571428,34,0,0,12,0,1,0.0,0.16666666666666666,1,0
26602183,lenvao,0.16091954022988506,5.642857142857143,14,0.0,1.75,87,0,0,6,0,0,0.0,0.0,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
41053551,Josepz2,0.046296296296296294,19.4,5,0.0,2.5,108,0,0,7,1,0,0.14285714285714285,0.14285714285714285,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
31716566,ragnardog8,0.04918032786885246,18.0,6,0.0,6.0,122,0,0,10,1,0,0.1,0.0,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
35533256,Edu_SY,0.038461538461538464,11.0,1,0.0,1.0,26,0,0,6,0,1,0.0,0.5,1,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
5267210,lujangnz,0.03587443946188341,23.0,8,0.0,4.0,223,0,0,8,0,0,0.0,0.0,0,0
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
31874785,FerN4NdOO,0.1878453038674033,13.235294117647058,34,0.0,2.125,181,0,0,9,1,0,0.1111111111111111,0.5555555555555556,0,0
69424627,tizi_xeneize12,0.12,14.666666666666666,3,0.0,1.0,25,0,0,14,1,1,0.14285714285714285,0.0,1,0
29484863,NIKO4_DB,0.039473684210526314,20.0,3,0.0,1.5,76,0,0,8,1,1,0.125,0.75,1,0
32313093,llejoo,0.011494252873563218,18.0,2,0.0,2.0,174,0,0,6,0,0,0.0,0.0,0,0
60098898,CRISTIANISMO01,0.012605042016806723,18.333333333333332,3,0.0,1.0,238,0,0,14,1,0,0.14285714285714285,0.8571428571428571,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
31895097,sebaaa0_5,0.02054794520547945,14.333333333333334,3,0.0,1.0,146,0,0,9,1,1,0.2222222222222222,0.0,1,0
31910405,Anthonyshh3,0.029411764705882353,18.0,2,0.0,2.0,68,0,0,11,1,0,0.09090909090909091,0.09090909090909091,0,0
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
64033646,Gavoxx1228,0.013452914798206279,102.33333333333333,3,0.0,1.0,223,0,0,10,1,0,0.4,0.1,0,0
43757843,MAG0rdito,0.00966183574879227,21.5,2,0.0,1.0,207,0,0,9,1,0,0.1111111111111111,0.3333333333333333,0,0
26159961,marfernandezzz,0.16417910447761194,18.0,22,0.0,2.75,134,0,0,14,0,0,0.0,0.0,0,0
32019025,Arielji,0.045454545454545456,18.0,1,0.0,1.0,22,0,0,7,0,0,0.0,0.14285714285714285,0,0
31935988,Goncho1500,0.03333333333333333,20.333333333333332,3,0.0,1.5,90,0,0,10,1,0,0.4,0.1,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
15059485,Joaqoplayer,0.0136986301369863,13.0,2,0.0,1.0,146,0,0,11,0,0,0.0,0.09090909090909091,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
31477492,sladiusw,0.03954802259887006,15.142857142857142,7,0.0,1.4,177,0,0,8,0,0,0.0,0.0,0,0
72793997,NachooDu2,0.022727272727272728,7.0,1,0.0,1.0,44,0,0,9,1,0,0.1111111111111111,0.2222222222222222,0,0
56817436,jennifer_aylen,0.0875,14.0,7,0.0,3.5,80,0,0,14,0,1,0.0,0.0,1,0
77308328,matias1221333,0.16666666666666666,19.0,1,0.0,1.0,6,0,0,13,1,0,0.5384615384615384,0.0,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
43108268,mrruiz37,0.010869565217391304,25.0,1,0.0,1.0,92,0,0,8,1,0,0.25,0.0,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
53403048,Josepollito1177,0.02097902097902098,15.333333333333334,3,0.0,1.0,143,0,0,15,1,0,0.26666666666666666,0.06666666666666667,0,0
33952737,Arsseliox,0.026737967914438502,18.0,5,0.0,5.0,187,0,0,9,0,0,0.0,0.1111111111111111,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
29484367,uruguayojd,0.046153846153846156,18.0,3,0.0,3.0,65,0,0,10,0,0,0.0,0.0,0,0
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
27412611,villonjrrr,0.05405405405405406,8.5,2,0.0,1.0,37,0,0,10,0,0,0.0,0.0,0,0
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
32381005,llSABUZAll,0.0136986301369863,17.5,2,0.0,1.0,146,0,0,10,0,0,0.0,0.6,0,0
8774414,DeCastro1106,0.0045662100456621,18.0,1,0.0,1.0,219,0,0,12,1,0,0.3333333333333333,0.16666666666666666,0,0
56861548,Noransito22,5.4,4.851851851851852,54,0.0,4.909090909090909,10,0,0,11,1,0,0.18181818181818182,0.09090909090909091,0,0
75385103,cl4rinet328,0.109375,24.357142857142858,14,0.7857142857142857,3.5,128,0,0,11,1,0,0.36363636363636365,0.0,0,0
47263144,MrPiggyy,0.24489795918367346,19.416666666666668,12,0.0,3.0,49,0,0,8,0,0,0.0,0.25,0,0
80839236,Ivone_C,0.010471204188481676,17.0,2,0.0,1.0,191,0,0,7,0,1,0.0,0.2857142857142857,1,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
29732088,Bravo_tatengue,0.041884816753926704,18.875,8,0.0,2.6666666666666665,191,0,0,14,0,1,0.0,0.07142857142857142,1,0
79882110,rociolesta1,0.013513513513513514,9.0,2,0.0,1.0,148,0,0,11,1,0,0.09090909090909091,0.0,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
43733298,tade11n,0.044585987261146494,21.285714285714285,7,0.0,1.75,157,0,0,7,1,0,0.2857142857142857,0.0,0,0
70986643,LeandroCabre,0.005434782608695652,4.0,1,0.0,1.0,184,0,0,12,0,0,0.0,0.16666666666666666,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
31756426,mateeemaquina,0.020202020202020204,18.0,2,0.0,2.0,99,0,0,13,0,0,0.0,0.0,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
31785083,Richardnapoli,0.007142857142857143,20.0,1,0.0,1.0,140,0,0,13,0,0,0.0,0.07692307692307693,0,0
52760316,AveryYou99,0.0070921985815602835,18.0,1,0.0,1.0,141,0,0,10,1,0,0.2,0.2,0,0
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
